Id,MarketPlaceValuation,MarketPlaceOffer,MarketPlaceEGP,DirectValuation,DirectOffer,DirectEGP,GrossProfit,Type
3557671,150,5,35,145,110,35,35,Direct
3557714,175,10,35,155,120,35,35,Direct
3557978,175,15,50,220,170,50,50,Direct
3514258,275,95,35,155,120,35,35,Direct
3558650,175,0,35,230,195,35,35,Direct
3559684,150,0,35,180,145,35,35,Direct
3533539,50,0,35,170,135,35,35,Direct
3560518,125,0,20,170,150,20,20,Direct
3561113,175,10,50,275,225,50,50,Direct
3561245,150,0,50,220,170,50,50,Direct
3561747,175,5,35,125,90,35,35,Direct
3561956,225,15,20,85,65,20,20,Direct
3562092,100,0,35,155,120,35,35,Direct
3562156,75,0,25,55,30,25,25,Direct
3562283,225,30,35,245,210,35,35,Direct
3562551,175,15,50,205,155,50,50,Direct
3562985,225,30,35,165,130,35,35,Direct
3563087,475,220,125,570,445,125,125,Direct
3518958,125,0,40,260,220,40,40,Direct
3519124,100,0,20,80,60,20,20,Direct
3519115,150,0,35,225,190,35,35,Direct
3519258,100,0,35,240,205,35,35,Direct
3519217,425,120,125,500,375,125,125,Direct
3519417,100,0,50,280,230,50,50,Direct
3519515,175,5,35,150,115,35,35,Direct
3519824,200,20,20,170,150,20,20,Direct
3515337,175,0,20,160,140,20,20,Direct
3516986,100,0,20,170,150,20,20,Direct
3513565,175,10,35,155,120,35,35,Direct
3520160,250,50,50,260,210,50,50,Direct
3520317,300,90,50,225,175,50,50,Direct
3520417,75,0,20,45,25,20,20,Direct
3520487,275,45,50,250,200,50,50,Direct
3520787,175,10,20,140,120,20,20,Direct
3520894,375,135,50,260,210,50,50,Direct
3520860,225,35,25,75,50,25,25,Direct
3521289,200,25,35,160,125,35,35,Direct
3521453,250,50,50,200,150,50,50,Direct
3521587,250,40,35,245,210,35,35,Direct
3521732,400,115,50,275,225,50,50,Direct
3521832,175,10,20,195,175,20,20,Direct
3521896,175,10,50,240,190,50,50,Direct
3521930,125,0,35,120,85,35,35,Direct
3521966,75,0,35,150,115,35,35,Direct
3521996,150,0,35,180,145,35,35,Direct
3522230,200,30,35,185,150,35,35,Direct
3522325,150,0,35,175,140,35,35,Direct
3522266,300,70,20,95,75,20,20,Direct
3522866,50,0,50,200,150,50,50,Direct
3522925,250,55,50,220,170,50,50,Direct
3523295,200,10,35,225,190,35,35,Direct
3520960,175,5,20,170,150,20,20,Direct
3523559,200,20,60,195,135,60,60,Direct
3523938,125,0,35,170,135,35,35,Direct
3523961,175,15,35,180,145,35,35,Direct
3523997,300,100,48,243,195,48,48,Direct
3519860,75,0,35,160,125,35,35,Direct
3507147,350,85,35,150,115,35,35,Direct
3524161,75,0,20,110,90,20,20,Direct
3524231,175,15,20,170,150,20,20,Direct
3524640,225,35,50,245,195,50,50,Direct
3524774,25,0,35,195,160,35,35,Direct
3524904,225,35,35,125,90,35,35,Direct
3525231,200,15,35,225,190,35,35,Direct
3525397,100,0,35,155,120,35,35,Direct
3525433,100,0,35,125,90,35,35,Direct
3525767,75,0,35,160,125,35,35,Direct
3525874,250,45,50,245,195,50,50,Direct
3525933,175,10,50,375,325,50,50,Direct
3525967,75,0,25,75,50,25,25,Direct
3525976,175,0,50,210,160,50,50,Direct
3526010,200,20,37,127,90,37,37,Direct
3526069,150,0,20,80,60,20,20,Direct
3526174,375,135,20,190,170,20,20,Direct
3526310,125,0,20,90,70,20,20,Direct
3525567,100,0,35,140,105,35,35,Direct
3526776,200,20,35,260,225,35,35,Direct
3526810,175,15,50,325,275,50,50,Direct
3526905,150,0,35,260,225,35,35,Direct
3545963,100,0,35,150,115,35,35,Direct
3546049,175,5,20,190,170,20,20,Direct
3546020,150,0,35,265,230,35,35,Direct
3546306,100,0,5,10,5,5,5,Direct
3546399,275,60,20,110,90,20,20,Direct
3546792,175,10,25,80,55,25,25,Direct
3547199,150,0,50,200,150,50,50,Direct
3547485,175,20,35,260,225,35,35,Direct
3547492,100,0,25,70,45,25,25,Direct
3547635,400,145,75,350,275,75,75,Direct
3547742,200,25,59,134,75,59,59,Direct
3547578,175,10,50,240,190,50,50,Direct
3548235,125,0,50,260,210,50,50,Direct
3548421,100,0,35,190,155,35,35,Direct
3548578,200,25,35,185,150,35,35,Direct
3548778,200,15,20,45,25,20,20,Direct
3548864,200,10,35,190,155,35,35,Direct
3527679,225,45,35,135,100,35,35,Direct
3526143,200,10,35,165,130,35,35,Direct
3549257,100,0,20,110,90,20,20,Direct
3549407,300,85,40,275,235,40,40,Direct
3549650,250,65,35,175,140,35,35,Direct
3549607,200,20,35,280,245,35,35,Direct
3549707,175,10,35,125,90,35,35,Direct
3546699,350,135,20,190,170,20,20,Direct
3550143,200,30,50,360,310,50,50,Direct
3550157,200,30,35,150,115,35,35,Direct
3550936,100,0,35,150,115,35,35,Direct
3551086,125,0,20,130,110,20,20,Direct
3551279,50,0,35,270,235,35,35,Direct
3551343,175,5,35,170,135,35,35,Direct
3551536,50,0,35,245,210,35,35,Direct
3551772,100,0,35,160,125,35,35,Direct
3552472,250,65,35,180,145,35,35,Direct
3552615,175,10,35,195,160,35,35,Direct
3541869,75,0,35,175,140,35,35,Direct
3553058,150,5,35,125,90,35,35,Direct
3553101,250,50,35,185,150,35,35,Direct
3553251,125,0,35,195,160,35,35,Direct
3553294,175,10,20,140,120,20,20,Direct
3553901,300,70,35,155,120,35,35,Direct
3554294,200,25,35,180,145,35,35,Direct
3554344,175,10,50,225,175,50,50,Direct
3554694,175,15,20,110,90,20,20,Direct
3554744,100,0,25,80,55,25,25,Direct
3554930,150,0,35,150,115,35,35,Direct
3555230,150,5,35,170,135,35,35,Direct
3555580,200,30,50,230,180,50,50,Direct
3555730,150,0,50,210,160,50,50,Direct
3555823,100,0,35,160,125,35,35,Direct
3556109,175,5,20,95,75,20,20,Direct
3556252,50,0,35,185,150,35,35,Direct
3556995,100,0,20,175,155,20,20,Direct
3557152,175,15,35,150,115,35,35,Direct
3557159,200,15,35,270,235,35,35,Direct
3557252,175,15,35,110,75,35,35,Direct
3557395,50,0,35,115,80,35,35,Direct
3557552,100,0,35,150,115,35,35,Direct
3557602,50,0,35,145,110,35,35,Direct
3553106,75,0,35,175,140,35,35,Direct
3553374,175,10,35,140,105,35,35,Direct
3553953,225,35,20,140,120,20,20,Direct
3546308,50,0,50,325,275,50,50,Direct
3554196,200,30,35,135,100,35,35,Direct
3554335,125,0,25,75,50,25,25,Direct
3554553,150,0,35,200,165,35,35,Direct
3555407,150,5,35,125,90,35,35,Direct
3555464,225,30,20,180,160,20,20,Direct
3555675,25,0,35,205,170,35,35,Direct
3555732,225,30,40,235,195,40,40,Direct
3556025,150,0,20,140,120,20,20,Direct
3556118,50,0,25,60,35,25,25,Direct
3556425,25,0,35,150,115,35,35,Direct
3542235,225,35,35,145,110,35,35,Direct
3526141,25,0,20,85,65,20,20,Direct
3556586,200,15,60,185,125,60,60,Direct
3556943,275,75,50,325,275,50,50,Direct
3557497,175,10,20,180,160,20,20,Direct
3558147,175,10,35,125,90,35,35,Direct
3558122,125,0,35,290,255,35,35,Direct
3558922,275,60,50,230,180,50,50,Direct
3559258,100,0,60,160,100,60,60,Direct
3559433,350,120,50,275,225,50,50,Direct
3559394,300,75,50,200,150,50,50,Direct
3559476,200,25,20,140,120,20,20,Direct
3559819,75,0,35,160,125,35,35,Direct
3560012,200,40,35,160,125,35,35,Direct
3560101,225,25,35,175,140,35,35,Direct
3560194,175,10,20,140,120,20,20,Direct
3560419,150,0,35,240,205,35,35,Direct
3560530,75,0,20,60,40,20,20,Direct
3560569,75,0,40,280,240,40,40,Direct
3557940,175,15,35,160,125,35,35,Direct
3560837,75,0,20,110,90,20,20,Direct
3560905,200,35,35,195,160,35,35,Direct
3561080,200,30,35,255,220,35,35,Direct
3561087,75,0,35,135,100,35,35,Direct
3561198,150,5,35,180,145,35,35,Direct
3561616,150,0,50,220,170,50,50,Direct
3561623,75,0,35,225,190,35,35,Direct
3561884,100,0,20,140,120,20,20,Direct
3562173,125,0,35,155,120,35,35,Direct
3562359,250,40,35,135,100,35,35,Direct
3562377,225,25,35,260,225,35,35,Direct
3563152,200,35,20,170,150,20,20,Direct
3563445,275,70,75,330,255,75,75,Direct
3564006,275,85,35,180,145,35,35,Direct
3564824,175,5,35,175,140,35,35,Direct
3565385,150,5,35,100,65,35,35,Direct
3565853,375,105,35,190,155,35,35,Direct
3565917,125,0,35,200,165,35,35,Direct
3544968,75,0,20,75,55,20,20,Direct
3566410,100,0,35,165,130,35,35,Direct
3567346,100,0,60,165,105,60,60,Direct
3568193,175,5,35,135,100,35,35,Direct
3567589,350,100,35,195,160,35,35,Direct
3560412,200,30,35,150,115,35,35,Direct
3568975,175,10,50,285,235,50,50,Direct
3569100,225,60,40,200,160,40,40,Direct
3558752,225,45,35,100,65,35,35,Direct
3558786,25,0,35,225,190,35,35,Direct
3490381,275,80,35,190,155,35,35,Direct
3558501,300,75,35,195,160,35,35,Direct
3559339,100,0,20,130,110,20,20,Direct
3559471,75,0,35,130,95,35,35,Direct
3560492,175,0,50,240,190,50,50,Direct
3560675,325,105,50,225,175,50,50,Direct
3560692,200,30,35,180,145,35,35,Direct
3560777,100,0,35,155,120,35,35,Direct
3560960,150,0,50,250,200,50,50,Direct
3561611,275,85,35,180,145,35,35,Direct
3561628,75,0,35,195,160,35,35,Direct
3561994,75,0,35,180,145,35,35,Direct
3562462,250,25,50,205,155,50,50,Direct
3563466,125,0,20,120,100,20,20,Direct
3562045,75,0,20,75,55,20,20,Direct
3564453,450,140,50,240,190,50,50,Direct
3564487,100,0,20,85,65,20,20,Direct
3564670,275,75,20,170,150,20,20,Direct
3565002,175,0,35,200,165,35,35,Direct
3564921,100,0,20,160,140,20,20,Direct
3565036,175,5,24,84,60,24,24,Direct
3565423,100,0,50,240,190,50,50,Direct
3565470,150,5,35,150,115,35,35,Direct
3565572,200,15,50,230,180,50,50,Direct
3565789,175,5,35,160,125,35,35,Direct
3565938,250,60,50,275,225,50,50,Direct
3566223,175,10,35,150,115,35,35,Direct
3566206,200,25,60,185,125,60,60,Direct
3566274,175,10,60,160,100,60,60,Direct
3566355,200,15,35,150,115,35,35,Direct
3566474,175,20,35,165,130,35,35,Direct
3566657,200,25,35,195,160,35,35,Direct
3566810,250,65,35,150,115,35,35,Direct
3567393,175,15,35,255,220,35,35,Direct
3567478,175,10,35,190,155,35,35,Direct
3567661,150,5,35,185,150,35,35,Direct
3566108,225,45,20,195,175,20,20,Direct
3512909,300,75,50,275,225,50,50,Direct
3568163,125,0,35,125,90,35,35,Direct
3568529,100,0,35,155,120,35,35,Direct
3568848,100,0,50,275,225,50,50,Direct
3569031,175,15,35,185,150,35,35,Direct
3569350,175,10,50,260,210,50,50,Direct
3569882,100,0,60,100,40,60,60,Direct
3569933,125,0,40,275,235,40,40,Direct
3572856,200,25,20,185,165,20,20,Direct
3567525,175,10,50,200,150,50,50,Direct
3560441,200,30,35,225,190,35,35,Direct
3573779,125,0,35,165,130,35,35,Direct
3563453,300,85,50,265,215,50,50,Direct
3561990,200,25,60,110,50,60,60,Direct
3564934,200,40,75,375,300,75,75,Direct
3564964,125,0,35,295,260,35,35,Direct
3564989,150,5,35,140,105,35,35,Direct
3564730,75,0,50,210,160,50,50,Direct
3565368,100,0,50,245,195,50,50,Direct
3560854,75,0,35,150,115,35,35,Direct
3565959,100,0,35,100,65,35,35,Direct
3566338,175,15,35,170,135,35,35,Direct
3566538,175,5,35,140,105,35,35,Direct
3566597,75,0,35,100,65,35,35,Direct
3567129,475,165,35,295,260,35,35,Direct
3567440,175,5,35,145,110,35,35,Direct
3567465,125,0,20,75,55,20,20,Direct
3567597,150,0,35,170,135,35,35,Direct
3567640,50,0,50,240,190,50,50,Direct
3568976,300,90,20,180,160,20,20,Direct
3569137,200,50,35,145,110,35,35,Direct
3569780,425,140,20,185,165,20,20,Direct
3569839,150,0,35,150,115,35,35,Direct
3570214,100,0,35,170,135,35,35,Direct
3570873,175,10,75,300,225,75,75,Direct
3571048,75,0,35,185,150,35,35,Direct
3571175,225,80,35,165,130,35,35,Direct
3571809,175,15,35,185,150,35,35,Direct
3572150,200,20,20,85,65,20,20,Direct
3572754,50,0,35,160,125,35,35,Direct
3572847,225,40,35,275,240,35,35,Direct
3573379,150,0,35,245,210,35,35,Direct
3573983,25,0,35,175,140,35,35,Direct
3540981,300,95,35,150,115,35,35,Direct
3541096,300,95,35,190,155,35,35,Direct
3506217,275,60,50,275,225,50,50,Direct
3541228,50,0,60,150,90,60,60,Direct
3541245,100,0,35,225,190,35,35,Direct
3541214,250,50,50,235,185,50,50,Direct
3541231,175,15,50,200,150,50,50,Direct
3541346,225,30,50,255,205,50,50,Direct
3541414,100,0,50,205,155,50,50,Direct
3541496,225,45,50,225,175,50,50,Direct
3468781,175,15,20,190,170,20,20,Direct
3542167,350,150,50,325,275,50,50,Direct
3542418,175,15,35,185,150,35,35,Direct
3542750,225,45,35,170,135,35,35,Direct
3543103,175,10,50,160,110,50,50,Direct
3543236,175,10,20,75,55,20,20,Direct
3543235,200,25,35,160,125,35,35,Direct
3543304,225,35,50,220,170,50,50,Direct
3543368,125,0,35,190,155,35,35,Direct
3543367,75,0,15,70,55,15,15,Direct
3543618,50,0,35,175,140,35,35,Direct
3544103,475,195,75,370,295,75,75,Direct
3544086,200,40,35,155,120,35,35,Direct
3544154,200,35,35,160,125,35,35,Direct
3544253,75,0,35,150,115,35,35,Direct
3544371,250,50,35,135,100,35,35,Direct
3544372,275,70,50,260,210,50,50,Direct
3544707,475,160,50,255,205,50,50,Direct
3544989,375,160,50,220,170,50,50,Direct
3545290,175,10,35,190,155,35,35,Direct
3545490,100,0,35,150,115,35,35,Direct
3545457,225,45,50,275,225,50,50,Direct
3545576,300,100,110,480,370,110,110,Direct
3503877,325,105,35,170,135,35,35,Direct
3545975,225,40,40,285,245,40,40,Direct
3545826,525,220,50,380,330,50,50,Direct
3545911,175,10,35,145,110,35,35,Direct
3545958,225,25,35,115,80,35,35,Direct
3546125,475,195,150,375,225,150,150,Direct
3546294,75,0,35,110,75,35,35,Direct
3546393,300,90,110,400,290,110,110,Direct
3546529,125,0,20,90,70,20,20,Direct
3546576,100,0,35,125,90,35,35,Direct
3545775,225,25,25,65,40,25,25,Direct
3546711,175,10,20,50,30,20,20,Direct
3546779,225,30,50,270,220,50,50,Direct
3546780,125,0,35,180,145,35,35,Direct
3546929,100,0,50,225,175,50,50,Direct
3547112,225,30,50,210,160,50,50,Direct
3547061,125,0,35,190,155,35,35,Direct
3547397,50,0,35,180,145,35,35,Direct
3547465,150,0,60,180,120,60,60,Direct
3547515,325,105,50,230,180,50,50,Direct
3547779,450,145,55,490,435,55,55,Direct
3547766,175,15,35,190,155,35,35,Direct
3546494,200,20,35,180,145,35,35,Direct
3548234,75,0,35,170,135,35,35,Direct
3548183,225,30,35,130,95,35,35,Direct
3548265,175,0,35,180,145,35,35,Direct
3548702,475,190,40,245,205,40,40,Direct
3548733,125,0,20,45,25,20,20,Direct
3548902,100,0,20,80,60,20,20,Direct
3548919,75,0,25,70,45,25,25,Direct
3548983,200,15,35,190,155,35,35,Direct
3527010,225,25,34,184,150,34,34,Direct
3527203,75,0,35,210,175,35,35,Direct
3527212,125,0,34,179,145,34,34,Direct
3527605,100,0,35,180,145,35,35,Direct
3527805,400,140,50,285,235,50,50,Direct
3527639,125,0,35,155,120,35,35,Direct
3504384,50,0,35,150,115,35,35,Direct
3528239,225,55,50,230,180,50,50,Direct
3528282,200,15,20,75,55,20,20,Direct
3528439,125,0,35,100,65,35,35,Direct
3528539,150,0,35,150,115,35,35,Direct
3528582,100,0,35,170,135,35,35,Direct
3528748,125,0,50,230,180,50,50,Direct
3528877,175,25,50,230,180,50,50,Direct
3528884,125,0,35,150,115,35,35,Direct
3529077,200,25,35,180,145,35,35,Direct
3529484,275,75,50,220,170,50,50,Direct
3529511,50,0,20,95,75,20,20,Direct
3529620,150,0,20,180,160,20,20,Direct
3529654,200,15,35,140,105,35,35,Direct
3529711,475,190,110,475,365,110,110,Direct
3530120,100,0,20,75,55,20,20,Direct
3530954,75,0,35,160,125,35,35,Direct
3531049,175,5,50,235,185,50,50,Direct
3531549,125,0,35,185,150,35,35,Direct
3531683,175,10,60,130,70,60,60,Direct
3531690,200,30,35,135,100,35,35,Direct
3531783,125,0,25,55,30,25,25,Direct
3531849,300,75,35,135,100,35,35,Direct
3531985,250,105,50,210,160,50,50,Direct
3521687,75,0,35,175,140,35,35,Direct
3532562,100,0,35,150,115,35,35,Direct
3532985,50,0,20,130,110,20,20,Direct
3533262,175,10,35,175,140,35,35,Direct
3533321,50,0,35,125,90,35,35,Direct
3533862,100,0,20,140,120,20,20,Direct
3533955,225,40,50,270,220,50,50,Direct
3440106,150,0,35,150,115,35,35,Direct
3534155,275,75,50,220,170,50,50,Direct
3534198,100,0,35,225,190,35,35,Direct
3534257,100,0,35,265,230,35,35,Direct
3534355,100,0,35,190,155,35,35,Direct
3534298,175,5,50,250,200,50,50,Direct
3534455,125,0,20,75,55,20,20,Direct
3534557,225,35,50,375,325,50,50,Direct
3534698,175,0,35,185,150,35,35,Direct
3534791,125,0,20,125,105,20,20,Direct
3534893,175,15,35,170,135,35,35,Direct
3534927,0,0,20,135,115,20,20,Direct
3535236,175,5,20,85,65,20,20,Direct
3535293,50,0,35,265,230,35,35,Direct
3535391,250,55,50,240,190,50,50,Direct
3531949,250,60,50,210,160,50,50,Direct
3533621,225,50,35,140,105,35,35,Direct
3535627,225,35,60,150,90,60,60,Direct
3535727,25,0,35,170,135,35,35,Direct
3535729,200,10,20,70,50,20,20,Direct
3535936,125,0,35,200,165,35,35,Direct
3533521,175,10,35,150,115,35,35,Direct
3555669,175,5,20,95,75,20,20,Direct
3555955,50,0,18,53,35,18,18,Direct
3546896,100,0,35,140,105,35,35,Direct
3556156,250,75,50,245,195,50,50,Direct
3556170,175,0,35,115,80,35,35,Direct
3556220,25,0,35,175,140,35,35,Direct
3556355,175,10,35,100,65,35,35,Direct
3556556,200,30,35,275,240,35,35,Direct
3552912,175,10,35,135,100,35,35,Direct
3556805,250,40,35,155,120,35,35,Direct
3557041,275,55,50,250,200,50,50,Direct
3557491,150,5,35,180,145,35,35,Direct
3558628,325,95,20,150,130,20,20,Direct
3558813,25,0,24,84,60,24,24,Direct
3558978,275,75,50,275,225,50,50,Direct
3559013,150,5,50,250,200,50,50,Direct
3559127,175,10,35,295,260,35,35,Direct
3559263,75,0,35,225,190,35,35,Direct
3559899,225,35,50,375,325,50,50,Direct
3560013,175,10,35,180,145,35,35,Direct
3560250,175,15,35,155,120,35,35,Direct
3539508,100,0,35,125,90,35,35,Direct
3560550,75,0,25,75,50,25,25,Direct
3560800,325,85,50,210,160,50,50,Direct
3560835,75,0,35,260,225,35,35,Direct
3560699,125,0,50,285,235,50,50,Direct
3561435,275,60,35,165,130,35,35,Direct
3561785,175,5,35,190,155,35,35,Direct
3562136,200,20,50,215,165,50,50,Direct
3562321,100,0,35,145,110,35,35,Direct
3562386,175,10,35,160,125,35,35,Direct
3562972,75,0,50,275,225,50,50,Direct
3563007,200,15,35,150,115,35,35,Direct
3563107,250,45,50,375,325,50,50,Direct
3563843,75,0,35,160,125,35,35,Direct
3563944,200,25,20,170,150,20,20,Direct
3564108,200,15,35,280,245,35,35,Direct
3551490,50,0,35,210,175,35,35,Direct
3564729,100,0,50,220,170,50,50,Direct
3564893,150,0,35,170,135,35,35,Direct
3565194,175,10,35,155,120,35,35,Direct
3565665,275,75,35,175,140,35,35,Direct
3565815,50,0,35,125,90,35,35,Direct
3565916,225,40,50,215,165,50,50,Direct
3566616,400,150,110,420,310,110,110,Direct
3567837,175,15,35,155,120,35,35,Direct
3568437,175,5,40,335,295,40,40,Direct
3568487,175,10,50,240,190,50,50,Direct
3568974,250,65,35,150,115,35,35,Direct
3568988,100,0,35,145,110,35,35,Direct
3569038,50,0,35,150,115,35,35,Direct
3569088,250,50,35,190,155,35,35,Direct
3569509,175,10,40,250,210,40,40,Direct
3563808,50,0,20,45,25,20,20,Direct
3569923,100,0,25,90,65,25,25,Direct
3571146,175,5,35,170,135,35,35,Direct
3571446,175,5,50,375,325,50,50,Direct
3557595,125,0,50,375,325,50,50,Direct
3557702,200,25,35,175,140,35,35,Direct
3557745,275,75,35,190,155,35,35,Direct
3558324,300,100,35,185,150,35,35,Direct
3558388,275,60,35,135,100,35,35,Direct
3558424,125,0,35,190,155,35,35,Direct
3558481,225,20,50,225,175,50,50,Direct
3558531,275,60,50,275,225,50,50,Direct
3558817,150,5,35,155,120,35,35,Direct
3558717,100,0,35,140,105,35,35,Direct
3558981,125,0,35,230,195,35,35,Direct
3559217,125,0,25,50,25,25,25,Direct
3559410,75,0,35,150,115,35,35,Direct
3559660,175,10,35,155,120,35,35,Direct
3560146,175,10,50,275,225,50,50,Direct
3560203,75,0,35,225,190,35,35,Direct
3554880,125,0,35,150,115,35,35,Direct
3560353,200,20,20,160,140,20,20,Direct
3560739,175,5,50,235,185,50,50,Direct
3561096,575,270,280,655,375,280,280,Direct
3561232,1250,900,550,1785,1235,550,550,Direct
3561446,100,0,50,250,200,50,50,Direct
3561682,200,15,20,175,155,20,20,Direct
3561875,225,55,75,325,250,75,75,Direct
3563468,150,0,20,75,55,20,20,Direct
3563561,450,145,35,295,260,35,35,Direct
3563897,200,30,60,140,80,60,60,Direct
3544977,175,10,20,75,55,20,20,Direct
3551029,100,0,35,140,105,35,35,Direct
3564947,125,0,35,175,140,35,35,Direct
3564976,375,135,50,275,225,50,50,Direct
3565276,425,115,35,180,145,35,35,Direct
3565869,50,0,37,132,95,37,37,Direct
3566119,225,45,20,125,105,20,20,Direct
3533495,250,45,35,255,220,35,35,Direct
3566519,125,0,35,155,120,35,35,Direct
3566755,200,30,35,175,140,35,35,Direct
3566762,175,15,20,140,120,20,20,Direct
3567262,300,100,20,170,150,20,20,Direct
3567412,200,20,35,135,100,35,35,Direct
3567541,225,45,35,110,75,35,35,Direct
3563161,350,90,50,225,175,50,50,Direct
3568491,250,60,35,245,210,35,35,Direct
3568534,25,0,35,170,135,35,35,Direct
3568641,175,10,35,155,120,35,35,Direct
3568984,25,0,40,200,160,40,40,Direct
3569020,250,65,35,180,145,35,35,Direct
3569777,150,0,35,295,260,35,35,Direct
3570999,200,15,35,245,210,35,35,Direct
3571799,25,0,35,145,110,35,35,Direct
3572292,150,0,35,220,185,35,35,Direct
3573264,75,0,35,135,100,35,35,Direct
3573950,125,0,50,200,150,50,50,Direct
3574943,175,5,20,140,120,20,20,Direct
